0.03915063509461096,-0.05602772211138585,0.13432899230060777
0.055007422347748046,-0.03955219139959414,0.14956703609509023
0.06467398441473837,-0.02980809359631137,0.15915606242578811
0.07446809900726611,-0.018780710652575597,0.1677169086671078
0.08195595085067424,-0.013615315063221056,0.17752721676456953
0.09058294252180873,-0.005002762580468306,0.18616864762408578
0.10065566108363415,0.00439039142931677,0.19692093073795153
0.10906507582412756,0.013465321806671662,0.20466482984158346
0.11823295552489192,0.02200957276920458,0.21445633828057925
0.12196635299103065,0.02634473224606261,0.2175879737359987
0.1304810712988264,0.03364626700867253,0.2273158755889803
0.1376552869077565,0.04151095497153642,0.23379961884397657
0.14407355829060203,0.04778135409347334,0.24036576248773073
0.14683067084913484,0.05036387557381221,0.24329746612445746
0.14161293545435583,0.046269862978147946,0.2369560079305637
0.1455316440445841,0.04923970232541716,0.24182358576375104
0.152107495556198,0.056506617281445654,0.24770837383095037
0.15900612368506561,0.06339565386010215,0.2546165935100291
0.16399167846444856,0.06794798102564538,0.26003537590325176
0.1697793181274233,0.07300942048586334,0.26654921576898327
0.16988417393333152,0.07356227375900959,0.26620607410765346
0.16824462020504494,0.07183856187905956,0.2646506785310303
0.17460681670082706,0.07819461659514702,0.2710190168065071
0.177433690219953,0.08116459270258548,0.27370278773732054
0.1779064616969228,0.08220236495010749,0.27361055844373816
0.1812308739821222,0.08578363511371502,0.2766781128505294
0.18681022467445568,0.09065503851744937,0.282965410831462
0.19293862360261207,0.09680840752271216,0.28906883968251196
0.2004370459790623,0.10408670900280503,0.2967873829553196
0.2019653657373695,0.10545911686213887,0.29847161461260013
0.20319757057856352,0.10688642970916039,0.29950871144796665
0.20040178728208707,0.10377736111594824,0.2970262134482259
0.20025475338126877,0.1036281011972249,0.2968814055653126
0.20627490483842958,0.10983543817543384,0.30271437150142533
0.20478884564153746,0.10821637520661787,0.30136131607645705
0.20835701517069136,0.11183248793970597,0.30488154240167675
0.20892165706865562,0.11287056137694028,0.30497275276037095
0.21284426900793846,0.11682142778629424,0.3088671102295827
0.21784550248515963,0.12170726329681575,0.3139837416735035
0.2215027324066175,0.12544017890928058,0.3175652859039544
0.22772777934836125,0.1314102139839471,0.3240453447127754
0.2299716835740405,0.13370840810944307,0.3262349590386379
0.2370822368300824,0.14071184853968027,0.3334526251204845
0.23818302563946187,0.1416244013886978,0.3347416498902259
0.23860952697827081,0.142032812296078,0.3351862416604636
0.23862065604507746,0.14172905188865847,0.33551226020149644
0.2340516027007628,0.13707071194577097,0.33103249345575464
0.24026196758213988,0.14322311672086213,0.33730081844341764
0.23761730071532192,0.14034717945983738,0.33488742197080645
0.24837378392960283,0.15091375181828015,0.3458338160409255
0.25162357278551417,0.15443420003550068,0.34881294553552766
0.25339540700833735,0.15650440489639544,0.35028640912027925
0.2528302696418385,0.15601708785736695,0.3496434514263101
0.24917435574388588,0.15212678061911755,0.3462219308686542
0.2501015032729323,0.1528845754531195,0.3473184310927451
0.25691873922343655,0.15991857518018107,0.35391890326669206
0.2574423599269861,0.16033454160127625,0.35455017825269597
0.25978245595610555,0.16250983716119904,0.35705507475101206
0.2606925783540059,0.16338941081112685,0.35799574589688493
0.2617992915088562,0.16456668264945917,0.3590319003682533
0.2653144377643667,0.16816178980563612,0.36246708572309727
0.26723187521439007,0.16992744626549666,0.3645363041632835
0.2680572112297676,0.17074568437751278,0.3653687380820224
0.26950663542635767,0.17229223981529035,0.366721031037425
0.269443749956577,0.17216963712860603,0.366717862784548
0.2745038407883604,0.17716214911902617,0.3718455324576946
0.2845768875062984,0.18714876214965012,0.38200501286294664
0.2855992829920348,0.1881550336893072,0.3830435322947624
0.2922404014663126,0.1947219537488078,0.38975884918381737
0.29711577240867215,0.1996851090216139,0.3945464357957304
0.2987110013496205,0.20133473059189794,0.396087272107343
0.30042693486631544,0.2029953367874617,0.39785853294516915
0.3047081120334216,0.2072461574168047,0.40217006665003846
0.3048054540356792,0.20734480246683573,0.4022661056045227
0.3029374031911055,0.20545594549186852,0.4004188608903425
0.30205584369647,0.2045289105645715,0.39958277682836846
0.3022003202028473,0.20485760455701235,0.3995430358486823
0.30541623436454823,0.20817989860678898,0.4026525701223075
0.3082844128580469,0.21121737316892591,0.4053514525471679
0.312213184872627,0.2150924281679883,0.4093339415772657
0.3179293728910104,0.22064066625053627,0.4152180795314846
0.31316442188570115,0.21593127868504933,0.41039756508635294
